Timestamp,ADC_Value,Voltage_mV
2026-07-27 14:26:06.892,300,1466.276
2026-07-27 14:26:06.892,299,1461.388
2026-07-27 14:26:06.892,288,1407.625
2026-07-27 14:26:06.892,295,1441.838
2026-07-27 14:26:06.892,310,1515.152
2026-07-27 14:26:06.893,326,1593.353
2026-07-27 14:26:06.896,340,1661.779
2026-07-27 14:26:06.938,347,1695.992
2026-07-27 14:26:06.939,347,1695.992
2026-07-27 14:26:06.939,354,1730.205
2026-07-27 14:26:06.939,368,1798.631
2026-07-27 14:26:06.939,378,1847.507
2026-07-27 14:26:06.940,381,1862.17
2026-07-27 14:26:06.941,382,1867.058
2026-07-27 14:26:06.941,384,1876.833
2026-07-27 14:26:06.943,381,1862.17
2026-07-27 14:26:06.983,372,1818.182
2026-07-27 14:26:06.984,361,1764.418
2026-07-27 14:26:06.984,348,1700.88
2026-07-27 14:26:06.984,331,1617.791
2026-07-27 14:26:06.984,314,1534.702
2026-07-27 14:26:06.984,300,1466.276
2026-07-27 14:26:06.984,290,1417.4
2026-07-27 14:26:06.985,278,1358.749
2026-07-27 14:26:07.029,268,1309.873
2026-07-27 14:26:07.030,262,1280.547
2026-07-27 14:26:07.030,263,1285.435
2026-07-27 14:26:07.033,260,1270.772
2026-07-27 14:26:07.033,261,1275.66
2026-07-27 14:26:07.033,263,1285.435
2026-07-27 14:26:07.033,260,1270.772
2026-07-27 14:26:07.033,260,1270.772
2026-07-27 14:26:07.033,260,1270.772
2026-07-27 14:26:07.037,266,1300.098
2026-07-27 14:26:07.077,269,1314.761
2026-07-27 14:26:07.077,270,1319.648
2026-07-27 14:26:07.078,268,1309.873
2026-07-27 14:26:07.078,270,1319.648
2026-07-27 14:26:07.078,272,1329.423
2026-07-27 14:26:07.078,274,1339.198
2026-07-27 14:26:07.078,275,1344.086
2026-07-27 14:26:07.079,273,1334.311
2026-07-27 14:26:07.124,276,1348.974
2026-07-27 14:26:07.125,283,1383.187
2026-07-27 14:26:07.125,281,1373.412
2026-07-27 14:26:07.125,282,1378.299
2026-07-27 14:26:07.125,288,1407.625
2026-07-27 14:26:07.125,293,1432.063
2026-07-27 14:26:07.125,295,1441.838
2026-07-27 14:26:07.126,297,1451.613
2026-07-27 14:26:07.127,301,1471.163
2026-07-27 14:26:07.130,303,1480.938
2026-07-27 14:26:07.172,305,1490.714
2026-07-27 14:26:07.172,306,1495.601
2026-07-27 14:26:07.172,310,1515.152
2026-07-27 14:26:07.172,316,1544.477
2026-07-27 14:26:07.172,317,1549.365
2026-07-27 14:26:07.172,317,1549.365
2026-07-27 14:26:07.172,320,1564.027
2026-07-27 14:26:07.178,323,1578.69
2026-07-27 14:26:07.178,323,1578.69
2026-07-27 14:26:07.218,316,1544.477
2026-07-27 14:26:07.218,309,1510.264
2026-07-27 14:26:07.218,310,1515.152
2026-07-27 14:26:07.218,318,1554.252
2026-07-27 14:26:07.219,321,1568.915
2026-07-27 14:26:07.219,315,1539.589
2026-07-27 14:26:07.219,314,1534.702
2026-07-27 14:26:07.219,310,1515.152
2026-07-27 14:26:07.265,312,1524.927
2026-07-27 14:26:07.265,311,1520.039
2026-07-27 14:26:07.265,310,1515.152
2026-07-27 14:26:07.265,308,1505.376
2026-07-27 14:26:07.266,304,1485.826
2026-07-27 14:26:07.266,305,1490.714
2026-07-27 14:26:07.266,306,1495.601
2026-07-27 14:26:07.266,303,1480.938
2026-07-27 14:26:07.266,304,1485.826
2026-07-27 14:26:07.312,306,1495.601
2026-07-27 14:26:07.312,305,1490.714
2026-07-27 14:26:07.312,300,1466.276
2026-07-27 14:26:07.312,301,1471.163
2026-07-27 14:26:07.312,298,1456.5
2026-07-27 14:26:07.312,292,1427.175
2026-07-27 14:26:07.313,294,1436.95
2026-07-27 14:26:07.313,297,1451.613
2026-07-27 14:26:07.313,292,1427.175
2026-07-27 14:26:07.317,291,1422.287
2026-07-27 14:26:07.359,295,1441.838
2026-07-27 14:26:07.359,287,1402.737
2026-07-27 14:26:07.359,281,1373.412
2026-07-27 14:26:07.359,282,1378.299
2026-07-27 14:26:07.359,287,1402.737
2026-07-27 14:26:07.359,287,1402.737
2026-07-27 14:26:07.359,284,1388.074
2026-07-27 14:26:07.360,283,1383.187
2026-07-27 14:26:07.364,286,1397.849
2026-07-27 14:26:07.404,288,1407.625
2026-07-27 14:26:07.404,288,1407.625
2026-07-27 14:26:07.404,294,1436.95
2026-07-27 14:26:07.405,295,1441.838
2026-07-27 14:26:07.405,293,1432.063
2026-07-27 14:26:07.405,295,1441.838
2026-07-27 14:26:07.405,291,1422.287
2026-07-27 14:26:07.406,287,1402.737
2026-07-27 14:26:07.451,291,1422.287
2026-07-27 14:26:07.451,288,1407.625
2026-07-27 14:26:07.451,287,1402.737
2026-07-27 14:26:07.451,282,1378.299
2026-07-27 14:26:07.451,285,1392.962
2026-07-27 14:26:07.452,291,1422.287
2026-07-27 14:26:07.452,287,1402.737
2026-07-27 14:26:07.452,290,1417.4
2026-07-27 14:26:07.455,295,1441.838
2026-07-27 14:26:07.458,300,1466.276
2026-07-27 14:26:07.496,313,1529.814
2026-07-27 14:26:07.497,331,1617.791
2026-07-27 14:26:07.497,337,1647.116
2026-07-27 14:26:07.497,354,1730.205
2026-07-27 14:26:07.497,388,1896.383
2026-07-27 14:26:07.497,424,2072.336
2026-07-27 14:26:07.497,399,1950.147
2026-07-27 14:26:07.544,273,1334.311
2026-07-27 14:26:07.544,186,909.091
2026-07-27 14:26:07.544,201,982.405
2026-07-27 14:26:07.544,253,1236.559
2026-07-27 14:26:07.544,277,1353.861
2026-07-27 14:26:07.550,291,1422.287
2026-07-27 14:26:07.550,310,1515.152
2026-07-27 14:26:07.550,320,1564.027
2026-07-27 14:26:07.550,326,1593.353
2026-07-27 14:26:07.550,331,1617.791
2026-07-27 14:26:07.553,337,1647.116
2026-07-27 14:26:07.556,341,1666.667
2026-07-27 14:26:07.590,348,1700.88
2026-07-27 14:26:07.590,352,1720.43
2026-07-27 14:26:07.590,353,1725.318
2026-07-27 14:26:07.591,352,1720.43
2026-07-27 14:26:07.591,354,1730.205
2026-07-27 14:26:07.591,361,1764.418
2026-07-27 14:26:07.593,367,1793.744
2026-07-27 14:26:07.636,373,1823.069
2026-07-27 14:26:07.636,379,1852.395
2026-07-27 14:26:07.636,381,1862.17
2026-07-27 14:26:07.637,379,1852.395
2026-07-27 14:26:07.637,383,1871.945
2026-07-27 14:26:07.637,389,1901.271
2026-07-27 14:26:07.637,391,1911.046
2026-07-27 14:26:07.637,396,1935.484
2026-07-27 14:26:07.640,399,1950.147
2026-07-27 14:26:07.684,401,1959.922
2026-07-27 14:26:07.684,404,1974.585
2026-07-27 14:26:07.684,411,2008.798
2026-07-27 14:26:07.685,408,1994.135
2026-07-27 14:26:07.685,412,2013.685
2026-07-27 14:26:07.685,424,2072.336
2026-07-27 14:26:07.685,443,2165.2
2026-07-27 14:26:07.685,463,2262.952
2026-07-27 14:26:07.730,474,2316.716
2026-07-27 14:26:07.730,482,2355.816
2026-07-27 14:26:07.730,482,2355.816
2026-07-27 14:26:07.730,477,2331.378
2026-07-27 14:26:07.730,473,2311.828
2026-07-27 14:26:07.730,470,2297.165
2026-07-27 14:26:07.730,467,2282.502
2026-07-27 14:26:07.731,450,2199.413
2026-07-27 14:26:07.731,431,2106.549
2026-07-27 14:26:07.778,410,2003.91
2026-07-27 14:26:07.778,403,1969.697
2026-07-27 14:26:07.778,408,1994.135
2026-07-27 14:26:07.778,402,1964.809
2026-07-27 14:26:07.778,382,1867.058
2026-07-27 14:26:07.779,350,1710.655
2026-07-27 14:26:07.779,328,1603.128
2026-07-27 14:26:07.779,316,1544.477
2026-07-27 14:26:07.779,305,1490.714
2026-07-27 14:26:07.782,291,1422.287
2026-07-27 14:26:07.822,280,1368.524
2026-07-27 14:26:07.822,264,1290.323
2026-07-27 14:26:07.822,253,1236.559
2026-07-27 14:26:07.822,233,1138.807
2026-07-27 14:26:07.822,219,1070.381
2026-07-27 14:26:07.823,214,1045.943
2026-07-27 14:26:07.823,212,1036.168
2026-07-27 14:26:07.823,210,1026.393
2026-07-27 14:26:07.827,199,972.63
2026-07-27 14:26:07.869,177,865.103
2026-07-27 14:26:07.869,165,806.452
2026-07-27 14:26:07.870,162,791.789
2026-07-27 14:26:07.870,162,791.789
2026-07-27 14:26:07.870,164,801.564
2026-07-27 14:26:07.870,163,796.676
2026-07-27 14:26:07.871,161,786.901
2026-07-27 14:26:07.871,159,777.126
2026-07-27 14:26:07.914,160,782.014
2026-07-27 14:26:07.914,161,786.901
2026-07-27 14:26:07.914,159,777.126
2026-07-27 14:26:07.914,162,791.789
2026-07-27 14:26:07.914,162,791.789
2026-07-27 14:26:07.915,157,767.351
2026-07-27 14:26:07.915,156,762.463
2026-07-27 14:26:07.915,161,786.901
2026-07-27 14:26:07.915,167,816.227
2026-07-27 14:26:07.945,169,826.002
2026-07-27 14:26:07.945,165,806.452
2026-07-27 14:26:07.945,166,811.339
2026-07-27 14:26:07.945,171,835.777
2026-07-27 14:26:07.945,172,840.665
2026-07-27 14:26:07.946,168,821.114
2026-07-27 14:26:07.976,170,830.89
2026-07-27 14:26:07.976,182,889.541
2026-07-27 14:26:07.976,196,957.967
2026-07-27 14:26:07.976,193,943.304
2026-07-27 14:26:07.976,192,938.416
2026-07-27 14:26:07.978,192,938.416
2026-07-27 14:26:08.007,197,962.854
2026-07-27 14:26:08.007,207,1011.73
2026-07-27 14:26:08.007,212,1036.168
2026-07-27 14:26:08.007,215,1050.831
2026-07-27 14:26:08.008,217,1060.606
2026-07-27 14:26:08.009,220,1075.269
2026-07-27 14:26:08.037,222,1085.044
2026-07-27 14:26:08.038,225,1099.707
2026-07-27 14:26:08.038,228,1114.37
2026-07-27 14:26:08.038,232,1133.92
2026-07-27 14:26:08.038,237,1158.358
2026-07-27 14:26:08.040,239,1168.133
2026-07-27 14:26:08.045,239,1168.133
2026-07-27 14:26:08.086,241,1177.908
2026-07-27 14:26:08.086,245,1197.458
2026-07-27 14:26:08.086,249,1217.009
2026-07-27 14:26:08.086,252,1231.672
2026-07-27 14:26:08.086,257,1256.109
2026-07-27 14:26:08.086,265,1295.21
2026-07-27 14:26:08.086,271,1324.536
2026-07-27 14:26:08.087,273,1334.311
2026-07-27 14:26:08.116,276,1348.974
2026-07-27 14:26:08.117,278,1358.749
2026-07-27 14:26:08.117,280,1368.524
2026-07-27 14:26:08.117,283,1383.187
2026-07-27 14:26:08.117,287,1402.737
2026-07-27 14:26:08.118,290,1417.4
2026-07-27 14:26:08.148,292,1427.175
2026-07-27 14:26:08.148,295,1441.838
2026-07-27 14:26:08.148,298,1456.5
2026-07-27 14:26:08.148,298,1456.5
2026-07-27 14:26:08.148,298,1456.5
2026-07-27 14:26:08.149,300,1466.276
2026-07-27 14:26:08.179,303,1480.938
2026-07-27 14:26:08.179,298,1456.5
2026-07-27 14:26:08.179,294,1436.95
2026-07-27 14:26:08.179,298,1456.5
2026-07-27 14:26:08.180,302,1476.051
2026-07-27 14:26:08.182,302,1476.051
2026-07-27 14:26:08.186,302,1476.051
2026-07-27 14:26:08.226,303,1480.938
2026-07-27 14:26:08.226,306,1495.601
2026-07-27 14:26:08.226,305,1490.714
2026-07-27 14:26:08.226,306,1495.601
2026-07-27 14:26:08.226,312,1524.927
2026-07-27 14:26:08.226,318,1554.252
2026-07-27 14:26:08.226,326,1593.353
2026-07-27 14:26:08.227,343,1676.442
2026-07-27 14:26:08.257,372,1818.182
2026-07-27 14:26:08.257,425,2077.224
2026-07-27 14:26:08.257,498,2434.018
2026-07-27 14:26:08.257,545,2663.734
2026-07-27 14:26:08.257,457,2233.627
2026-07-27 14:26:08.258,302,1476.051
2026-07-27 14:26:08.288,208,1016.618
2026-07-27 14:26:08.289,206,1006.843
2026-07-27 14:26:08.289,284,1388.074
2026-07-27 14:26:08.289,337,1647.116
2026-07-27 14:26:08.289,346,1691.105
2026-07-27 14:26:08.290,357,1744.868
2026-07-27 14:26:08.321,382,1867.058
2026-07-27 14:26:08.321,391,1911.046
2026-07-27 14:26:08.321,385,1881.72
2026-07-27 14:26:08.321,381,1862.17
2026-07-27 14:26:08.321,386,1886.608
2026-07-27 14:26:08.321,392,1915.934
2026-07-27 14:26:08.352,393,1920.821
2026-07-27 14:26:08.352,394,1925.709
2026-07-27 14:26:08.352,396,1935.484
2026-07-27 14:26:08.352,398,1945.259
2026-07-27 14:26:08.352,401,1959.922
2026-07-27 14:26:08.353,405,1979.472
2026-07-27 14:26:08.382,409,1999.022
2026-07-27 14:26:08.382,408,1994.135
2026-07-27 14:26:08.382,406,1984.36
2026-07-27 14:26:08.382,410,2003.91
2026-07-27 14:26:08.383,414,2023.46
2026-07-27 14:26:08.383,418,2043.011
2026-07-27 14:26:08.413,422,2062.561
2026-07-27 14:26:08.413,423,2067.449
2026-07-27 14:26:08.413,426,2082.111
2026-07-27 14:26:08.413,431,2106.549
2026-07-27 14:26:08.413,436,2130.987
2026-07-27 14:26:08.414,440,2150.538
2026-07-27 14:26:08.443,445,2174.976
2026-07-27 14:26:08.443,449,2194.526
2026-07-27 14:26:08.444,456,2228.739
2026-07-27 14:26:08.444,459,2243.402
2026-07-27 14:26:08.444,468,2287.39
2026-07-27 14:26:08.446,478,2336.266
2026-07-27 14:26:08.475,481,2350.929
2026-07-27 14:26:08.475,482,2355.816
2026-07-27 14:26:08.475,485,2370.479
2026-07-27 14:26:08.475,485,2370.479
2026-07-27 14:26:08.477,477,2331.378
2026-07-27 14:26:08.478,462,2258.065
2026-07-27 14:26:08.506,445,2174.976
2026-07-27 14:26:08.506,428,2091.887
2026-07-27 14:26:08.506,411,2008.798
2026-07-27 14:26:08.506,391,1911.046
2026-07-27 14:26:08.506,372,1818.182
2026-07-27 14:26:08.508,355,1735.093
2026-07-27 14:26:08.536,347,1695.992
2026-07-27 14:26:08.536,337,1647.116
2026-07-27 14:26:08.537,330,1612.903
2026-07-27 14:26:08.537,323,1578.69
2026-07-27 14:26:08.537,324,1583.578
2026-07-27 14:26:08.539,322,1573.803
2026-07-27 14:26:08.583,316,1544.477
2026-07-27 14:26:08.583,314,1534.702
2026-07-27 14:26:08.584,315,1539.589
2026-07-27 14:26:08.584,313,1529.814
2026-07-27 14:26:08.587,312,1524.927
2026-07-27 14:26:08.587,317,1549.365
2026-07-27 14:26:08.587,318,1554.252
2026-07-27 14:26:08.587,315,1539.589
2026-07-27 14:26:08.587,315,1539.589
2026-07-27 14:26:08.614,314,1534.702
2026-07-27 14:26:08.614,318,1554.252
2026-07-27 14:26:08.614,320,1564.027
2026-07-27 14:26:08.614,318,1554.252
2026-07-27 14:26:08.614,318,1554.252
2026-07-27 14:26:08.617,322,1573.803
2026-07-27 14:26:08.645,323,1578.69
2026-07-27 14:26:08.645,316,1544.477
2026-07-27 14:26:08.645,318,1554.252
2026-07-27 14:26:08.645,323,1578.69
2026-07-27 14:26:08.645,323,1578.69
2026-07-27 14:26:08.676,323,1578.69
2026-07-27 14:26:08.676,322,1573.803
2026-07-27 14:26:08.676,319,1559.14
2026-07-27 14:26:08.676,318,1554.252
2026-07-27 14:26:08.676,327,1598.24
2026-07-27 14:26:08.677,329,1608.016
2026-07-27 14:26:08.680,327,1598.24
2026-07-27 14:26:08.707,326,1593.353
2026-07-27 14:26:08.707,330,1612.903
2026-07-27 14:26:08.707,331,1617.791
2026-07-27 14:26:08.707,329,1608.016
2026-07-27 14:26:08.715,328,1603.128
2026-07-27 14:26:08.715,329,1608.016
2026-07-27 14:26:08.718,328,1603.128
2026-07-27 14:26:08.722,334,1632.454
2026-07-27 14:26:08.753,333,1627.566
2026-07-27 14:26:08.753,335,1637.341
2026-07-27 14:26:08.753,344,1681.329
2026-07-27 14:26:08.753,352,1720.43
2026-07-27 14:26:08.753,359,1754.643
2026-07-27 14:26:08.753,368,1798.631
2026-07-27 14:26:08.785,373,1823.069
2026-07-27 14:26:08.785,369,1803.519
2026-07-27 14:26:08.785,359,1754.643
2026-07-27 14:26:08.785,353,1725.318
2026-07-27 14:26:08.785,355,1735.093
2026-07-27 14:26:08.796,358,1749.756
2026-07-27 14:26:08.796,360,1759.531
2026-07-27 14:26:08.796,350,1710.655
2026-07-27 14:26:08.804,347,1695.992
2026-07-27 14:26:08.806,360,1759.531
2026-07-27 14:26:08.832,366,1788.856
2026-07-27 14:26:08.832,363,1774.194
2026-07-27 14:26:08.832,367,1793.744
2026-07-27 14:26:08.832,377,1842.62
2026-07-27 14:26:08.832,386,1886.608
2026-07-27 14:26:08.862,401,1959.922
2026-07-27 14:26:08.862,404,1974.585
2026-07-27 14:26:08.862,393,1920.821
2026-07-27 14:26:08.862,384,1876.833
2026-07-27 14:26:08.862,375,1832.845
2026-07-27 14:26:08.862,367,1793.744
2026-07-27 14:26:08.893,359,1754.643
2026-07-27 14:26:08.893,363,1774.194
2026-07-27 14:26:08.894,362,1769.306
2026-07-27 14:26:08.894,364,1779.081
2026-07-27 14:26:08.894,364,1779.081
2026-07-27 14:26:08.900,363,1774.194
2026-07-27 14:26:08.900,366,1788.856
2026-07-27 14:26:08.904,370,1808.407
2026-07-27 14:26:08.939,372,1818.182
2026-07-27 14:26:08.939,387,1891.496
2026-07-27 14:26:08.940,402,1964.809
2026-07-27 14:26:08.940,431,2106.549
2026-07-27 14:26:08.940,478,2336.266
2026-07-27 14:26:08.940,541,2644.184
2026-07-27 14:26:09.005,552,2697.947
2026-07-27 14:26:09.005,430,2101.662
2026-07-27 14:26:09.005,282,1378.299
2026-07-27 14:26:09.005,228,1114.37
2026-07-27 14:26:09.006,290,1417.4
2026-07-27 14:26:09.006,349,1705.767
2026-07-27 14:26:09.006,368,1798.631
2026-07-27 14:26:09.006,384,1876.833
2026-07-27 14:26:09.006,406,1984.36
2026-07-27 14:26:09.006,421,2057.674
2026-07-27 14:26:09.006,424,2072.336
2026-07-27 14:26:09.006,418,2043.011
2026-07-27 14:26:09.008,418,2043.011
2026-07-27 14:26:09.049,418,2043.011
2026-07-27 14:26:09.049,420,2052.786
2026-07-27 14:26:09.049,422,2062.561
2026-07-27 14:26:09.049,426,2082.111
2026-07-27 14:26:09.049,426,2082.111
2026-07-27 14:26:09.050,424,2072.336
2026-07-27 14:26:09.050,426,2082.111
2026-07-27 14:26:09.050,428,2091.887
2026-07-27 14:26:09.050,429,2096.774
2026-07-27 14:26:09.081,432,2111.437
2026-07-27 14:26:09.081,430,2101.662
2026-07-27 14:26:09.081,428,2091.887
2026-07-27 14:26:09.081,431,2106.549
2026-07-27 14:26:09.081,431,2106.549
2026-07-27 14:26:09.081,432,2111.437
2026-07-27 14:26:09.087,431,2106.549
2026-07-27 14:26:09.129,433,2116.325
2026-07-27 14:26:09.129,436,2130.987
2026-07-27 14:26:09.129,440,2150.538
2026-07-27 14:26:09.129,441,2155.425
2026-07-27 14:26:09.129,444,2170.088
2026-07-27 14:26:09.130,453,2214.076
2026-07-27 14:26:09.131,461,2253.177
2026-07-27 14:26:09.131,467,2282.502
2026-07-27 14:26:09.132,472,2306.94
2026-07-27 14:26:09.174,481,2350.929
2026-07-27 14:26:09.174,487,2380.254
2026-07-27 14:26:09.174,489,2390.029
2026-07-27 14:26:09.175,488,2385.142
2026-07-27 14:26:09.175,482,2355.816
2026-07-27 14:26:09.175,474,2316.716
2026-07-27 14:26:09.175,460,2248.289
2026-07-27 14:26:09.175,440,2150.538
2026-07-27 14:26:09.179,420,2052.786
2026-07-27 14:26:09.205,398,1945.259
2026-07-27 14:26:09.205,384,1876.833
2026-07-27 14:26:09.205,371,1813.294
2026-07-27 14:26:09.205,358,1749.756
2026-07-27 14:26:09.205,347,1695.992
2026-07-27 14:26:09.252,337,1647.116
2026-07-27 14:26:09.252,332,1622.678
2026-07-27 14:26:09.252,329,1608.016
2026-07-27 14:26:09.252,326,1593.353
2026-07-27 14:26:09.252,324,1583.578
2026-07-27 14:26:09.252,323,1578.69
2026-07-27 14:26:09.252,321,1568.915
2026-07-27 14:26:09.252,321,1568.915
2026-07-27 14:26:09.252,321,1568.915
2026-07-27 14:26:09.299,317,1549.365
2026-07-27 14:26:09.299,318,1554.252
2026-07-27 14:26:09.299,320,1564.027
2026-07-27 14:26:09.299,321,1568.915
2026-07-27 14:26:09.299,317,1549.365
2026-07-27 14:26:09.299,317,1549.365
2026-07-27 14:26:09.299,317,1549.365
2026-07-27 14:26:09.300,317,1549.365
2026-07-27 14:26:09.300,317,1549.365
2026-07-27 14:26:09.304,317,1549.365
2026-07-27 14:26:09.345,316,1544.477
2026-07-27 14:26:09.345,315,1539.589
2026-07-27 14:26:09.345,316,1544.477
2026-07-27 14:26:09.346,316,1544.477
2026-07-27 14:26:09.346,316,1544.477
2026-07-27 14:26:09.346,317,1549.365
2026-07-27 14:26:09.346,317,1549.365
2026-07-27 14:26:09.346,317,1549.365
2026-07-27 14:26:09.393,317,1549.365
2026-07-27 14:26:09.393,317,1549.365
2026-07-27 14:26:09.393,318,1554.252
2026-07-27 14:26:09.393,320,1564.027
2026-07-27 14:26:09.393,322,1573.803
2026-07-27 14:26:09.393,322,1573.803
2026-07-27 14:26:09.393,321,1568.915
2026-07-27 14:26:09.394,321,1568.915
2026-07-27 14:26:09.395,323,1578.69
2026-07-27 14:26:09.399,327,1598.24
2026-07-27 14:26:09.439,328,1603.128
2026-07-27 14:26:09.439,327,1598.24
2026-07-27 14:26:09.439,327,1598.24
2026-07-27 14:26:09.439,328,1603.128
2026-07-27 14:26:09.439,328,1603.128
2026-07-27 14:26:09.439,329,1608.016
2026-07-27 14:26:09.440,330,1612.903
2026-07-27 14:26:09.440,328,1603.128
2026-07-27 14:26:09.485,326,1593.353
2026-07-27 14:26:09.486,326,1593.353
2026-07-27 14:26:09.486,327,1598.24
2026-07-27 14:26:09.486,327,1598.24
2026-07-27 14:26:09.486,326,1593.353
2026-07-27 14:26:09.486,325,1588.465
2026-07-27 14:26:09.486,325,1588.465
2026-07-27 14:26:09.486,325,1588.465
2026-07-27 14:26:09.486,328,1603.128
2026-07-27 14:26:09.531,329,1608.016
2026-07-27 14:26:09.532,326,1593.353
2026-07-27 14:26:09.532,323,1578.69
2026-07-27 14:26:09.532,322,1573.803
2026-07-27 14:26:09.532,323,1578.69
2026-07-27 14:26:09.532,323,1578.69
2026-07-27 14:26:09.532,325,1588.465
2026-07-27 14:26:09.532,325,1588.465
2026-07-27 14:26:09.533,326,1593.353
2026-07-27 14:26:09.578,334,1632.454
2026-07-27 14:26:09.578,339,1656.891
2026-07-27 14:26:09.579,336,1642.229
2026-07-27 14:26:09.579,334,1632.454
2026-07-27 14:26:09.579,334,1632.454
2026-07-27 14:26:09.579,335,1637.341
2026-07-27 14:26:09.579,336,1642.229
2026-07-27 14:26:09.579,331,1617.791
2026-07-27 14:26:09.580,328,1603.128
2026-07-27 14:26:09.624,325,1588.465
2026-07-27 14:26:09.624,325,1588.465
2026-07-27 14:26:09.624,324,1583.578
2026-07-27 14:26:09.624,324,1583.578
2026-07-27 14:26:09.627,324,1583.578
2026-07-27 14:26:09.627,327,1598.24
2026-07-27 14:26:09.627,325,1588.465
2026-07-27 14:26:09.627,325,1588.465
2026-07-27 14:26:09.628,327,1598.24
2026-07-27 14:26:09.670,326,1593.353
2026-07-27 14:26:09.670,333,1627.566
2026-07-27 14:26:09.670,349,1705.767
2026-07-27 14:26:09.670,374,1827.957
2026-07-27 14:26:09.670,421,2057.674
2026-07-27 14:26:09.670,491,2399.804
2026-07-27 14:26:09.671,541,2644.184
2026-07-27 14:26:09.671,445,2174.976
2026-07-27 14:26:09.673,275,1344.086
2026-07-27 14:26:09.716,181,884.653
2026-07-27 14:26:09.716,197,962.854
2026-07-27 14:26:09.716,279,1363.636
2026-07-27 14:26:09.717,322,1573.803
2026-07-27 14:26:09.717,322,1573.803
2026-07-27 14:26:09.717,330,1612.903
2026-07-27 14:26:09.717,352,1720.43
2026-07-27 14:26:09.717,360,1759.531
2026-07-27 14:26:09.720,351,1715.543
2026-07-27 14:26:09.763,345,1686.217
2026-07-27 14:26:09.763,346,1691.105
2026-07-27 14:26:09.763,350,1710.655
2026-07-27 14:26:09.763,354,1730.205
2026-07-27 14:26:09.764,353,1725.318
2026-07-27 14:26:09.764,352,1720.43
2026-07-27 14:26:09.764,350,1710.655
2026-07-27 14:26:09.764,347,1695.992
2026-07-27 14:26:09.811,353,1725.318
2026-07-27 14:26:09.811,351,1715.543
2026-07-27 14:26:09.811,347,1695.992
2026-07-27 14:26:09.811,345,1686.217
2026-07-27 14:26:09.811,346,1691.105
2026-07-27 14:26:09.811,344,1681.329
2026-07-27 14:26:09.811,346,1691.105
2026-07-27 14:26:09.811,349,1705.767
2026-07-27 14:26:09.812,349,1705.767
2026-07-27 14:26:09.814,351,1715.543
2026-07-27 14:26:09.857,352,1720.43
2026-07-27 14:26:09.857,358,1749.756
2026-07-27 14:26:09.857,363,1774.194
2026-07-27 14:26:09.857,366,1788.856
2026-07-27 14:26:09.857,368,1798.631
2026-07-27 14:26:09.857,370,1808.407
2026-07-27 14:26:09.858,372,1818.182
2026-07-27 14:26:09.858,378,1847.507
2026-07-27 14:26:09.860,386,1886.608
2026-07-27 14:26:09.904,390,1906.158
2026-07-27 14:26:09.904,391,1911.046
2026-07-27 14:26:09.904,390,1906.158
2026-07-27 14:26:09.905,384,1876.833
2026-07-27 14:26:09.905,376,1837.732
2026-07-27 14:26:09.905,370,1808.407
2026-07-27 14:26:09.905,356,1739.98
2026-07-27 14:26:09.905,341,1666.667
2026-07-27 14:26:09.950,326,1593.353
2026-07-27 14:26:09.951,308,1505.376
2026-07-27 14:26:09.951,296,1446.725
2026-07-27 14:26:09.951,283,1383.187
2026-07-27 14:26:09.951,268,1309.873
2026-07-27 14:26:09.951,263,1285.435
2026-07-27 14:26:09.951,264,1290.323
2026-07-27 14:26:09.951,262,1280.547
2026-07-27 14:26:09.952,260,1270.772
2026-07-27 14:26:09.954,251,1226.784
2026-07-27 14:26:09.996,252,1231.672
2026-07-27 14:26:09.996,253,1236.559
2026-07-27 14:26:09.997,252,1231.672
2026-07-27 14:26:09.997,256,1251.222
2026-07-27 14:26:09.997,256,1251.222
2026-07-27 14:26:09.997,254,1241.447
2026-07-27 14:26:09.997,254,1241.447
2026-07-27 14:26:09.998,258,1260.997
2026-07-27 14:26:10.001,257,1256.109
2026-07-27 14:26:10.043,259,1265.885
2026-07-27 14:26:10.043,258,1260.997
2026-07-27 14:26:10.043,258,1260.997
2026-07-27 14:26:10.043,259,1265.885
2026-07-27 14:26:10.043,261,1275.66
2026-07-27 14:26:10.044,264,1290.323
2026-07-27 14:26:10.044,264,1290.323
2026-07-27 14:26:10.044,267,1304.985
2026-07-27 14:26:10.048,270,1319.648
2026-07-27 14:26:10.090,270,1319.648
2026-07-27 14:26:10.090,267,1304.985
2026-07-27 14:26:10.090,265,1295.21
2026-07-27 14:26:10.090,268,1309.873
2026-07-27 14:26:10.090,271,1324.536
2026-07-27 14:26:10.090,273,1334.311
2026-07-27 14:26:10.090,276,1348.974
2026-07-27 14:26:10.090,277,1353.861
2026-07-27 14:26:10.094,277,1353.861
2026-07-27 14:26:10.137,275,1344.086
2026-07-27 14:26:10.137,274,1339.198
2026-07-27 14:26:10.137,274,1339.198
2026-07-27 14:26:10.137,276,1348.974
2026-07-27 14:26:10.137,273,1334.311
2026-07-27 14:26:10.140,270,1319.648
2026-07-27 14:26:10.140,273,1334.311
2026-07-27 14:26:10.140,281,1373.412
2026-07-27 14:26:10.141,289,1412.512
2026-07-27 14:26:10.183,293,1432.063
2026-07-27 14:26:10.183,298,1456.5
2026-07-27 14:26:10.183,302,1476.051
2026-07-27 14:26:10.184,306,1495.601
2026-07-27 14:26:10.184,310,1515.152
2026-07-27 14:26:10.184,307,1500.489
